0.163197,-0.0296659,-0.0141949,-0.119337,
0.585007,0.0706828,-0.389576,-0.266114,
-0.192474,-0.026159,-0.587974,0.806607,
-0.556483,-1.22974,-0.851619,2.63785,
-1.03763,-0.576579,2.36366,-0.749455,
0.910622,-0.48248,-0.77173,0.343587,
0.453317,-0.0415369,-0.20969,-0.20209,
-0.141633,-0.35441,-0.239764,0.735807,
-0.214959,-0.177616,0.524985,-0.13241,
